id,title,popularity,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,foreign,history,horror,music,mystery,romance,sciencefiction,thriller,tvmovie,war,western
124636,Sonic Outlaws,0.001838,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9101,Down Periscope,5.184977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123360,From the Journals of Jean Seberg,0.276401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,Man of the Year,0.540436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39428,The Neon Bible,0.370342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124639,Target,0.001205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302,Up Close & Personal,3.402749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11000,The Birdcage,6.49968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249882,Virgin Mary,0.918504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16388,The Brothers McMullen,2.039196,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9737,Bad Boys,9.262184,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30765,The Amazing Panda Adventure,2.375865,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10474,The Basketball Diaries,7.415144,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22279,An Awfully Big Adventure,0.922958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30157,Amateur,1.759012,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
568,Apollo 13,18.761467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11780,Rob Roy,10.193549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34996,The Addiction,3.137285,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
