id,title,popularity,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,foreign,history,horror,music,mystery,romance,sciencefiction,thriller,tvmovie,war,western
162215,How I Live Now,14.21278,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
42995,Experiment in Terror,14.209279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1883,Malcolm X,14.207001,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9037,Grease 2,14.202364,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
13207,Friday the 13th,14.20229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10895,Pinocchio,14.202284,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107846,Escape Plan,14.191611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1597,Meet the Parents,14.178281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11636,New Police Story,14.177645,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11216,Cinema Paradiso,14.177005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
376867,Moonlight,14.171675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62764,Mirror Mirror,14.170183,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
68730,Silence,14.16938,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
217923,Young Detective Dee: Rise of the Sea Dragon,14.164519,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13823,The Power of One,14.14735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45317,The Fighter,14.141837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264660,Ex Machina,14.14078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
854,The Mask,14.13488,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
192141,No Escape,14.13262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110415,Snowpiercer,14.131906,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60405,Sharpay's Fabulous Adventure,14.129281,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10592,Hart's War,14.116474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9693,Children of Men,14.114606,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13596,My Best Friend's Girl,14.114136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
811,Silent Running,14.108597,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5279,Gosford Park,14.101101,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
36763,Salem's Lot,14.098705,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
9012,Jackass: The Movie,14.095586,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Taxi Driver,14.092713,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
594,The Terminal,14.092373,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9679,Gone in Sixty Seconds,14.091765,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9902,Wrong Turn,14.079718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31005,Moonlight Mile,14.074906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1894,Star Wars: Episode II - Attack of the Clones,14.072511,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810,Shrek the Third,14.072479,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10395,Wolf,14.063845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248934,Beloved Sisters,14.061194,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
297596,Dying of the Light,14.059259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10117,Action Jackson,14.054862,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11970,Hercules,14.048694,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
44826,Hugo,14.046164,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
87827,Life of Pi,14.045042,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Dirty Dancing,14.044122,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1581,The Holiday,14.043416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2275,The General's Daughter,14.039655,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
297,Meet Joe Black,14.026744,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
124905,Godzilla,14.019239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
376290,Miss Sloane,14.017754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6466,Freddy vs. Jason,14.015739,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,Snatch,14.014025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188222,Entourage,14.013413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172828,Bad Milo,14.013119,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
378,Raising Arizona,14.011415,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,Rocky V,14.007329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Out of Africa,14.004074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,Barry Lyndon,14.003467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11449,The Amityville Horror,14.00318,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9654,The Italian Job,13.995044,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9298,Ali G Indahouse,13.994306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7840,"10,000 BC",13.99377,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13813,Defiance,13.990891,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
212,Arsenic and Old Lace,13.99011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44912,Green Lantern,13.985631,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
817,Austin Powers: The Spy Who Shagged Me,13.984182,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11031,This Is Spinal Tap,13.981499,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
262543,Automata,13.973689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1632,Mississippi Burning,13.971865,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38985,Sorcerer,13.966833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119283,Parker,13.963892,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,Y Tu Mamá También,13.962548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9645,Ghost Ship,13.955376,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
363992,The Wizard of Lies,13.953533,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
296523,Man Down,13.95291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
784,Kolya,13.947867,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
600,Full Metal Jacket,13.94148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
433244,Clinical,13.934252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
383121,Kindergarten Cop 2,13.927597,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29702,Tenebre,13.925958,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
617,Wild Things,13.924623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
128216,Stories We Tell,13.922815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Casablanca,13.916101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
267193,Grimsby,13.912531,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411088,The Invisible Guest,13.90698,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17466,Death Warrant,13.90542,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10048,Stealth,13.89018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10847,Lord of the Flies,13.889303,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9036,Eight Below,13.876881,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
400136,Resident Evil: Vendetta,13.875911,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
34388,Funeral in Berlin,13.869663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89008,The Oranges,13.869345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
269173,The Anomaly,13.860922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13279,Lakeview Terrace,13.857624,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28032,Thumbelina,13.856199,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9416,Money Talks,13.855037,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11708,Chitty Chitty Bang Bang,13.852147,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4349,The Kingdom,13.842333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
152601,Her,13.829515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
80321,Madagascar 3: Europe's Most Wanted,13.829042,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12572,"New York, I Love You",13.825651,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1934,Shakespeare in Love,13.813155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
820,JFK,13.813146,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
333484,The Magnificent Seven,13.809622,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9947,Elektra,13.802674,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
266294,Sisters,13.799419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24016,The Sheltering Sky,13.798247,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22894,Legion,13.795875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22538,Scott Pilgrim vs. the World,13.793301,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Goldfinger,13.78884,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9825,Lake Placid,13.787108,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
157847,Joe,13.784411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23629,Sucker Punch,13.779527,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12095,From Dusk Till Dawn 2: Texas Blood Money,13.778043,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
109424,Captain Phillips,13.776068,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1620,Hitman,13.765241,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17386,Revenge of the Ninja,13.762328,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10994,White Oleander,13.75498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22824,The Fourth Kind,13.751992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
565,The Ring,13.740965,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15120,Smokey and the Bandit Part 3,13.721966,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23939,Stay Tuned,13.72021,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296098,Bridge of Spies,13.707888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10588,The Cat in the Hat,13.706053,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3170,Bambi,13.698132,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
82690,Wreck-It Ralph,13.697597,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7010,The Wild Geese,13.696437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11566,Dave,13.696394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,A Nightmare on Elm Street,13.694713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49013,Cars 2,13.693002,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
824,Moulin Rouge!,13.691781,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
165,Back to the Future Part II,13.689855,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
332567,The Shallows,13.689175,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1359,American Psycho,13.686715,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24420,The Time Traveler's Wife,13.682598,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10764,Quantum of Solace,13.67812,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6950,Outbreak,13.676444,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
948,Halloween,13.672759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10715,Looney Tunes: Back in Action,13.666488,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2034,Training Day,13.664622,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11009,Saturday Night Fever,13.657204,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
239563,St. Vincent,13.655752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289222,The Zookeeper's Wife,13.655178,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
763,Braindead,13.645568,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18405,The Last House on the Left,13.634766,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
12144,The Land Before Time,13.631352,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
171337,Siberian Education,13.631223,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86331,Desire,13.621581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2604,Born on the Fourth of July,13.617646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28,Apocalypse Now,13.5963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
152603,Only Lovers Left Alive,13.594992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15142,Dream a Little Dream,13.592018,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
17134,12 Rounds,13.591485,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18890,We're Back! A Dinosaur's Story,13.58903,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1646,Freedom Writers,13.585233,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11667,Street Fighter,13.58449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2309,Inkheart,13.570926,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
59859,Kick-Ass 2,13.570264,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179111,A Field in England,13.567726,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
11954,Lifeforce,13.561368,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
10545,The Hunchback of Notre Dame,13.553999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
146239,Delivery Man,13.548808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35080,The Cat's Meow,13.546984,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
134411,Snitch,13.542675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28455,Deceived,13.541552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4638,Hot Fuzz,13.535195,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9426,The Fly,13.534589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15534,Griffin & Phoenix,13.534117,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10483,Death Race,13.53003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
27591,The People That Time Forgot,13.5265,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
171274,Inherent Vice,13.52638,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
82695,Les Misérables,13.52408,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
245916,Kill the Messenger,13.524048,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
11639,The Dark Crystal,13.524001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765,Evil Dead II,13.520764,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
110552,The Protector 2,13.517632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179538,Witching & Bitching,13.515614,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8392,My Neighbor Totoro,13.507299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9828,Unknown,13.505066,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
56401,The Music Never Stopped,13.504065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,The Big Blue,13.503815,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11281,Halloween II,13.501144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1966,Alexander,13.498641,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2830,My Boss's Daughter,13.49615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10216,Species II,13.495247,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
83542,Cloud Atlas,13.494246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9348,Species,13.492845,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
201085,Crimson Peak,13.492684,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
5548,RoboCop,13.485583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
19994,Jennifer's Body,13.483131,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5125,Rendition,13.482558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9255,Hot Shots! Part Deux,13.482371,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7552,Fun with Dick and Jane,13.473381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23047,Season of the Witch,13.471159,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11888,Snow Dogs,13.470227,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11775,Intolerable Cruelty,13.469862,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3031,Island of Lost Souls,13.466333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
302946,The Accountant,13.465656,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16759,Five Minutes of Heaven,13.465072,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10493,Dead Calm,13.464246,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9276,The Faculty,13.462253,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1538,Collateral,13.455112,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
354282,Science Fiction Volume One: The Osiris Child,13.454531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
205601,Belle,13.454169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10393,The Replacements,13.450661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7985,Penelope,13.442999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2728,Postal,13.441185,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14976,Rachel Getting Married,13.44059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8882,Gomorrah,13.439495,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13460,Doomsday,13.436536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4147,Road to Perdition,13.426684,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
411873,The Little Hours,13.423018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228161,Home,13.422713,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
340945,USS Indianapolis: Men of Courage,13.417585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37530,House II: The Second Story,13.416334,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15671,Picture This,13.415919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61891,Anonymous,13.413895,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10349,The Dark Half,13.412785,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
274854,The Last Witch Hunter,13.412445,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1991,Death Proof,13.412137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
409297,A Dark Song,13.411614,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
301365,The Neon Demon,13.410522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
87826,Here Comes the Boom,13.409588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Inside Man,13.393548,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
295693,The Boss Baby,13.392824,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11074,Striking Distance,13.390917,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
814,An American Werewolf in London,13.390802,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10185,The Midnight Meat Train,13.389735,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
48946,Chatroom,13.382622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77663,Killing Season,13.382027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10606,The Philadelphia Experiment,13.378587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10236,The Way We Were,13.377996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
254024,The Face of an Angel,13.374827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10375,D-Tox,13.374415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9800,Philadelphia,13.373006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291276,Unlocked,13.371144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76489,The Three Stooges,13.371056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114478,Starship Troopers: Invasion,13.357011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15070,Undisputed,13.35278,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8488,Hitch,13.35076,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10862,Bounce,13.349518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
114,Pretty Woman,13.348451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11028,The Big Easy,13.343046,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
314,Catwoman,13.340272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205584,Gods of Egypt,13.337707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17431,Moon,13.336773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
136400,2 Guns,13.336512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9257,S.W.A.T.,13.334952,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169881,The Physician,13.332387,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1852,World Trade Center,13.332102,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
